MATERIAL,year_month,QTY_BASEUOM_SUM,SALES_SUM,H1,CHNL_NAME
14427,2019-09,47,1082.97,Dairy,Retail
14427,2019-10,52,1203.88,Dairy,Retail
14427,2019-11,48,1112.6,Dairy,Retail
14427,2019-12,52,1201.47,Dairy,Retail
14427,2020-01,39,900.48,Dairy,Retail
14427,2020-02,44,989.93,Dairy,Retail
14427,2020-03,63,1467.87,Dairy,Retail
14427,2020-04,79,2027.7,Dairy,Retail
14427,2020-05,58,1561.48,Dairy,Retail
14427,2020-06,53,1426.76,Dairy,Retail
14427,2020-07,68,1830.62,Dairy,Retail
14427,2020-08,82,2197.9500000000003,Dairy,Retail
14427,2020-09,57,1487.3300000000002,Dairy,Retail
14427,2020-10,52,1379.48,Dairy,Retail
14427,2020-11,65,1743.59,Dairy,Retail
14427,2020-12,78,2024.78,Dairy,Retail
14427,2021-01,66,1774.0800000000002,Dairy,Retail
14427,2021-02,45,1202.66,Dairy,Retail
14427,2021-03,42,1122.88,Dairy,Retail
14427,2021-04,44,1115.3,Dairy,Retail
14427,2021-05,53,1384.37,Dairy,Retail
14427,2021-06,45,1157.73,Dairy,Retail
14427,2021-07,63,1638.9,Dairy,Retail
14427,2021-08,44,1170.08,Dairy,Retail
14427,2021-09,49,1290.32,Dairy,Retail
14427,2021-10,43,1151.24,Dairy,Retail
14427,2021-11,63,1670.59,Dairy,Retail
14427,2021-12,51,1354.43,Dairy,Retail
14427,2022-01,70,1840.78,Dairy,Retail
14427,2022-02,39,1034.12,Dairy,Retail
14427,2022-03,50,1276.42,Dairy,Retail
14427,2022-04,62,1660.19,Dairy,Retail
14427,2022-05,46,1207.25,Dairy,Retail
14427,2022-06,27,720.6600000000001,Dairy,Retail
14427,2022-07,44,1185.36,Dairy,Retail
14427,2022-08,42,1174.25,Dairy,Retail
14427,2022-09,30,812.86,Dairy,Retail
14427,2022-10,52,1380.01,Dairy,Retail
14427,2022-11,47,1278.91,Dairy,Retail
14427,2022-12,55,1372.73,Dairy,Retail
14427,2023-01,35,939.86,Dairy,Retail
14427,2023-02,20,547.11,Dairy,Retail
14427,2023-03,34,942.02,Dairy,Retail
14427,2023-04,30,828.32,Dairy,Retail
14427,2023-05,41,1028.81,Dairy,Retail
14427,2023-06,43,1104.45,Dairy,Retail
14427,2023-07,27,679.98,Dairy,Retail
14427,2023-08,38,1032.93,Dairy,Retail
14427,2023-09,33,865.02,Dairy,Retail
14427,2023-10,41,1018.51,Dairy,Retail
14427,2023-11,48,1111.29,Dairy,Retail
14427,2023-12,54,1473.17,Dairy,Retail
14427,2024-01,35,985.93,Dairy,Retail
14427,2024-02,26,731.4300000000001,Dairy,Retail
14427,2024-03,35,959.53,Dairy,Retail
14427,2024-04,38,1025.1,Dairy,Retail
14427,2024-05,22,615.3000000000001,Dairy,Retail
14428,2018-07,3,30.0,Dairy,B2B
14428,2018-08,46,369.5,Dairy,B2B
14428,2018-09,10,120.8,Dairy,B2B
14428,2018-10,79,744.4,Dairy,B2B
14428,2018-11,35,396.8,Dairy,B2B
14428,2018-12,83,961.2,Dairy,B2B
14428,2019-01,1681,17222.95,Dairy,B2B
14428,2019-02,1293,12726.35,Dairy,B2B
14428,2019-03,1521,15498.49,Dairy,B2B
14428,2019-04,1721,17361.27,Dairy,B2B
14428,2019-05,1538,15441.45,Dairy,B2B
14428,2019-06,1494,15040.16,Dairy,B2B
14428,2019-07,1880,18824.51,Dairy,B2B
14428,2019-08,1851,18370.13,Dairy,B2B
14428,2019-09,1889,18720.73,Dairy,B2B
14428,2019-10,2055,20532.74,Dairy,B2B
14428,2019-11,2279,22801.86,Dairy,B2B
14428,2019-12,2541,25530.5,Dairy,B2B
14428,2020-01,1627,16370.45,Dairy,B2B
14428,2020-02,1239,12410.7,Dairy,B2B
14428,2020-03,1338,13086.58,Dairy,B2B
14428,2020-04,462,4682.55,Dairy,B2B
14428,2020-05,469,4780.0,Dairy,B2B
14428,2020-06,580,5982.66,Dairy,B2B
14428,2020-07,769,7879.42,Dairy,B2B
14428,2020-08,900,9212.98,Dairy,B2B
14428,2020-09,1059,10775.26,Dairy,B2B
14428,2020-10,1246,12742.76,Dairy,B2B
14428,2020-11,1493,15152.04,Dairy,B2B
14428,2020-12,2406,24382.15,Dairy,B2B
14428,2021-01,1541,15223.12,Dairy,B2B
14428,2021-02,1238,12406.78,Dairy,B2B
14428,2021-03,1420,14339.61,Dairy,B2B
14428,2021-04,1509,15186.59,Dairy,B2B
14428,2021-05,1145,11374.91,Dairy,B2B
14428,2021-06,1265,12504.13,Dairy,B2B
14428,2021-07,1268,12548.56,Dairy,B2B
14428,2021-08,1337,13319.51,Dairy,B2B
14428,2021-09,1423,14183.81,Dairy,B2B
14428,2021-10,1457,14530.12,Dairy,B2B
14428,2021-11,2248,22431.84,Dairy,B2B
14428,2021-12,2889,28567.16,Dairy,B2B
14428,2022-01,1632,16111.93,Dairy,B2B
14428,2022-02,1171,11744.07,Dairy,B2B
14428,2022-03,1661,16823.62,Dairy,B2B
14428,2022-04,1680,16845.89,Dairy,B2B
14428,2022-05,1399,14208.6,Dairy,B2B
14428,2022-06,1576,15858.19,Dairy,B2B
14428,2022-07,1607,16223.05,Dairy,B2B
14428,2022-08,1878,19168.07,Dairy,B2B
14428,2022-09,1826,18878.43,Dairy,B2B
14428,2022-10,2020,20718.42,Dairy,B2B
14428,2022-11,2727,28048.26,Dairy,B2B
14428,2022-12,3095,31581.37,Dairy,B2B
14428,2023-01,1666,17218.45,Dairy,B2B
14428,2023-02,1617,16734.420000000002,Dairy,B2B
14428,2023-03,1888,19549.25,Dairy,B2B
14428,2023-04,1596,16581.73,Dairy,B2B
14428,2023-05,1913,19807.66,Dairy,B2B
14428,2023-06,1847,19076.69,Dairy,B2B
14428,2023-07,1265,13007.82,Dairy,B2B
14428,2023-08,1835,19135.45,Dairy,B2B
14428,2023-09,1442,15048.06,Dairy,B2B
14428,2023-10,1870,19555.13,Dairy,B2B
14428,2023-11,2464,25795.73,Dairy,B2B
14428,2023-12,2654,27667.28,Dairy,B2B
14428,2024-01,2105,21941.37,Dairy,B2B
14428,2024-02,1453,15159.7,Dairy,B2B
14428,2024-03,1583,16516.72,Dairy,B2B
14428,2024-04,1540,16063.59,Dairy,B2B
14428,2024-05,1237,12995.27,Dairy,B2B
14428,2019-01,35,359.79999999999995,Dairy,Ecomm
14428,2019-02,8,82.24,Dairy,Ecomm
14428,2019-03,10,102.8,Dairy,Ecomm
14428,2019-04,11,113.07999999999998,Dairy,Ecomm
14428,2019-05,16,164.48,Dairy,Ecomm
14428,2019-06,6,61.68,Dairy,Ecomm
14428,2019-07,21,215.88,Dairy,Ecomm
14428,2019-08,11,113.08,Dairy,Ecomm
14428,2019-09,9,92.52,Dairy,Ecomm
14428,2019-10,8,82.24,Dairy,Ecomm
14428,2019-11,17,174.76,Dairy,Ecomm
14428,2019-12,12,105.78,Dairy,Ecomm
14428,2020-01,3,20.92,Dairy,Ecomm
14428,2020-02,15,154.2,Dairy,Ecomm
14428,2020-03,42,376.46,Dairy,Ecomm
14428,2020-04,203,1970.43,Dairy,Ecomm
14428,2020-05,152,1553.37,Dairy,Ecomm
14428,2020-06,80,810.6999999999999,Dairy,Ecomm
14428,2020-07,76,771.9699999999999,Dairy,Ecomm
14428,2020-08,47,453.44,Dairy,Ecomm
14428,2020-09,58,583.6,Dairy,Ecomm
14428,2020-10,94,928.2,Dairy,Ecomm
14428,2020-11,105,1054.0,Dairy,Ecomm
14428,2020-12,130,1310.27,Dairy,Ecomm
14428,2021-01,198,2013.96,Dairy,Ecomm
14428,2021-02,45,433.48,Dairy,Ecomm
14428,2021-03,59,567.66,Dairy,Ecomm
14428,2021-04,84,821.22,Dairy,Ecomm
14428,2021-05,70,648.85,Dairy,Ecomm
14428,2021-06,152,1396.07,Dairy,Ecomm
14428,2021-07,100,941.34,Dairy,Ecomm
14428,2021-08,73,731.95,Dairy,Ecomm
14428,2021-09,65,653.11,Dairy,Ecomm
14428,2021-10,80,812.81,Dairy,Ecomm
14428,2021-11,110,1111.04,Dairy,Ecomm
14428,2021-12,79,782.28,Dairy,Ecomm
14428,2022-01,24,219.34,Dairy,Ecomm
14428,2022-02,69,713.52,Dairy,Ecomm
14428,2022-03,66,732.47,Dairy,Ecomm
14428,2022-04,82,909.2,Dairy,Ecomm
14428,2022-05,44,484.31,Dairy,Ecomm
14428,2022-06,27,296.54,Dairy,Ecomm
14428,2022-07,48,533.64,Dairy,Ecomm
14428,2022-08,51,584.98,Dairy,Ecomm
14428,2022-09,50,556.14,Dairy,Ecomm
14428,2022-10,67,723.86,Dairy,Ecomm
14428,2022-11,180,2066.08,Dairy,Ecomm
14428,2022-12,174,1978.84,Dairy,Ecomm
14428,2023-01,77,862.32,Dairy,Ecomm
14428,2023-02,43,494.15,Dairy,Ecomm
14428,2023-03,65,736.69,Dairy,Ecomm
14428,2023-04,29,331.57,Dairy,Ecomm
14428,2023-05,16,180.87,Dairy,Ecomm
14428,2023-06,29,311.3,Dairy,Ecomm
14428,2023-07,18,200.59,Dairy,Ecomm
14428,2023-08,40,450.37,Dairy,Ecomm
14428,2023-09,22,261.06,Dairy,Ecomm
14428,2023-10,55,637.91,Dairy,Ecomm
14428,2023-11,77,907.68,Dairy,Ecomm
14428,2023-12,98,1150.67,Dairy,Ecomm
14428,2024-01,192,2237.73,Dairy,Ecomm
14428,2024-02,34,398.91,Dairy,Ecomm
14428,2024-03,67,787.78,Dairy,Ecomm
14428,2024-04,29,341.55,Dairy,Ecomm
14428,2024-05,12,143.01000000000002,Dairy,Ecomm
14428,2019-01,60,528.0,Dairy,Export_Re-Export
14428,2019-03,6,60.0,Dairy,Export_Re-Export
14428,2019-04,13,130.0,Dairy,Export_Re-Export
14428,2019-06,2,20.0,Dairy,Export_Re-Export
14428,2019-07,24,196.8,Dairy,Export_Re-Export
14428,2019-08,22,220.0,Dairy,Export_Re-Export
14428,2019-09,6,51.0,Dairy,Export_Re-Export
14428,2019-10,1,0.0,Dairy,Export_Re-Export
14428,2019-11,2,0.0,Dairy,Export_Re-Export
14428,2020-02,25,220.7,Dairy,Export_Re-Export
14428,2020-03,40,326.29999999999995,Dairy,Export_Re-Export
14428,2020-07,6,57.0,Dairy,Export_Re-Export
14428,2020-11,24,211.2,Dairy,Export_Re-Export
14428,2020-12,50,445.3,Dairy,Export_Re-Export
14428,2021-03,3,28.5,Dairy,Export_Re-Export
14428,2021-05,1,7.6,Dairy,Export_Re-Export
14428,2021-08,8,60.8,Dairy,Export_Re-Export
14428,2021-09,10,76.0,Dairy,Export_Re-Export
14428,2021-10,7,48.0,Dairy,Export_Re-Export
14428,2021-11,6,48.0,Dairy,Export_Re-Export
14428,2021-12,9,78.0,Dairy,Export_Re-Export
14428,2022-01,2,16.6,Dairy,Export_Re-Export
14428,2022-02,4,33.2,Dairy,Export_Re-Export
14428,2022-03,3,30.0,Dairy,Export_Re-Export
14428,2022-04,1,10.0,Dairy,Export_Re-Export
14428,2022-05,7,67.5,Dairy,Export_Re-Export
14428,2022-06,10,73.0,Dairy,Export_Re-Export
14428,2022-07,2,20.0,Dairy,Export_Re-Export
14428,2022-08,37,326.8,Dairy,Export_Re-Export
14428,2022-09,2,20.0,Dairy,Export_Re-Export
14428,2022-10,3,30.0,Dairy,Export_Re-Export
14428,2022-11,17,160.0,Dairy,Export_Re-Export
14428,2022-12,5,50.0,Dairy,Export_Re-Export
14428,2023-02,26,246.8,Dairy,Export_Re-Export
14428,2023-03,6,60.0,Dairy,Export_Re-Export
14428,2023-04,2,20.0,Dairy,Export_Re-Export
14428,2023-05,8,80.0,Dairy,Export_Re-Export
14428,2023-06,4,39.0,Dairy,Export_Re-Export
14428,2023-08,6,60.0,Dairy,Export_Re-Export
14428,2023-09,6,60.0,Dairy,Export_Re-Export
14428,2023-10,1,9.35,Dairy,Export_Re-Export
14428,2023-11,6,60.0,Dairy,Export_Re-Export
14428,2023-12,5,50.0,Dairy,Export_Re-Export
14428,2024-01,124,1216.0,Dairy,Export_Re-Export
14428,2024-02,40,380.0,Dairy,Export_Re-Export
14428,2024-03,2,20.0,Dairy,Export_Re-Export
14428,2024-04,7,67.5,Dairy,Export_Re-Export
14428,2024-05,12,114.0,Dairy,Export_Re-Export
14428,2018-12,95,909.57,Dairy,Retail
14428,2019-01,1294,12386.87,Dairy,Retail
14428,2019-02,468,4494.57,Dairy,Retail
14428,2019-03,534,5142.44,Dairy,Retail
14428,2019-04,556,5334.73,Dairy,Retail
14428,2019-05,757,7304.26,Dairy,Retail
14428,2019-06,496,4746.23,Dairy,Retail
14428,2019-07,611,5874.39,Dairy,Retail
14428,2019-08,614,5889.68,Dairy,Retail
14428,2019-09,684,6544.9,Dairy,Retail
14428,2019-10,730,6992.45,Dairy,Retail
14428,2019-11,826,7916.099999999999,Dairy,Retail
14428,2019-12,1148,10983.4,Dairy,Retail
14428,2020-01,1144,10961.73,Dairy,Retail
14428,2020-02,579,5545.98,Dairy,Retail
14428,2020-03,767,7418.389999999999,Dairy,Retail
14428,2020-04,1009,10364.54,Dairy,Retail
14428,2020-05,883,9028.66,Dairy,Retail
14428,2020-06,911,9302.19,Dairy,Retail
14428,2020-07,985,10012.8,Dairy,Retail
14428,2020-08,972,9922.06,Dairy,Retail
14428,2020-09,958,9786.33,Dairy,Retail
14428,2020-10,963,9827.81,Dairy,Retail
14428,2020-11,1215,12411.99,Dairy,Retail
14428,2020-12,1982,20225.97,Dairy,Retail
14428,2021-01,2277,23272.51,Dairy,Retail
14428,2021-02,1136,11551.31,Dairy,Retail
14428,2021-03,867,8798.42,Dairy,Retail
14428,2021-04,1041,10487.98,Dairy,Retail
14428,2021-05,1000,10008.91,Dairy,Retail
14428,2021-06,860,8600.67,Dairy,Retail
14428,2021-07,882,8882.16,Dairy,Retail
14428,2021-08,972,9790.65,Dairy,Retail
14428,2021-09,757,7662.19,Dairy,Retail
14428,2021-10,915,9235.65,Dairy,Retail
14428,2021-11,1167,11814.49,Dairy,Retail
14428,2021-12,2042,20713.58,Dairy,Retail
14428,2022-01,2452,24751.46,Dairy,Retail
14428,2022-02,652,7180.9800000000005,Dairy,Retail
14428,2022-03,821,9074.99,Dairy,Retail
14428,2022-04,895,9906.07,Dairy,Retail
14428,2022-05,761,8386.91,Dairy,Retail
14428,2022-06,618,6844.37,Dairy,Retail
14428,2022-07,697,7849.32,Dairy,Retail
14428,2022-08,848,9747.95,Dairy,Retail
14428,2022-09,723,8146.21,Dairy,Retail
14428,2022-10,865,9634.19,Dairy,Retail
14428,2022-11,947,10820.71,Dairy,Retail
14428,2022-12,1607,18302.02,Dairy,Retail
14428,2023-01,1444,15799.6,Dairy,Retail
14428,2023-02,546,6204.12,Dairy,Retail
14428,2023-03,784,8868.79,Dairy,Retail
14428,2023-04,749,8473.880000000001,Dairy,Retail
14428,2023-05,599,6606.35,Dairy,Retail
14428,2023-06,546,6239.25,Dairy,Retail
14428,2023-07,680,7691.73,Dairy,Retail
14428,2023-08,726,8223.79,Dairy,Retail
14428,2023-09,681,7949.309999999999,Dairy,Retail
14428,2023-10,721,8498.5,Dairy,Retail
14428,2023-11,835,9812.62,Dairy,Retail
14428,2023-12,1280,15097.69,Dairy,Retail
14428,2024-01,1581,18380.89,Dairy,Retail
14428,2024-02,835,9667.81,Dairy,Retail
14428,2024-03,817,9567.83,Dairy,Retail
14428,2024-04,690,7853.160000000001,Dairy,Retail
14428,2024-05,352,4042.18,Dairy,Retail
14989,2018-07,4,12.0,Dairy,B2B
14989,2018-09,2,6.0,Dairy,B2B
14989,2018-11,1,3.02,Dairy,B2B
14989,2018-12,2,8.0,Dairy,B2B
14989,2019-01,24,71.0,Dairy,B2B
14989,2019-02,42,119.2,Dairy,B2B
14989,2019-03,21,68.0,Dairy,B2B
14989,2019-04,21,60.0,Dairy,B2B
14989,2019-05,17,50.0,Dairy,B2B
14989,2019-06,25,84.0,Dairy,B2B
14989,2019-07,104,370.84,Dairy,B2B
14989,2019-08,79,282.1,Dairy,B2B
14989,2019-09,54,188.12,Dairy,B2B
14989,2019-10,47,139.6,Dairy,B2B
14989,2019-11,217,654.12,Dairy,B2B
14989,2019-12,59,162.48,Dairy,B2B
14989,2020-01,46,134.13,Dairy,B2B
14989,2020-02,53,150.73,Dairy,B2B
14989,2020-03,57,169.07999999999998,Dairy,B2B
14989,2020-04,173,503.77,Dairy,B2B
14989,2020-05,24,76.2,Dairy,B2B
14989,2020-06,75,231.87,Dairy,B2B
14989,2020-07,142,426.36,Dairy,B2B
14989,2020-08,40,136.74,Dairy,B2B
14989,2020-09,177,532.34,Dairy,B2B
14989,2020-10,134,401.48,Dairy,B2B
14989,2020-11,40,146.38,Dairy,B2B
14989,2020-12,236,669.98,Dairy,B2B
14989,2021-01,367,1051.44,Dairy,B2B
14989,2021-02,43,134.72,Dairy,B2B
14989,2021-03,126,396.03,Dairy,B2B
14989,2021-04,69,225.02,Dairy,B2B
14989,2021-05,140,453.25,Dairy,B2B
14989,2021-06,57,229.8,Dairy,B2B
14989,2021-07,87,354.88,Dairy,B2B
14989,2021-08,61,244.75,Dairy,B2B
14989,2021-09,87,359.18,Dairy,B2B
14989,2021-10,56,228.88,Dairy,B2B
14989,2021-11,92,351.91,Dairy,B2B
14989,2021-12,697,2106.54,Dairy,B2B
14989,2022-01,341,981.4,Dairy,B2B
14989,2022-02,68,251.92,Dairy,B2B
14989,2022-03,95,366.21,Dairy,B2B
14989,2022-04,282,1158.98,Dairy,B2B
14989,2022-05,80,322.33,Dairy,B2B
14989,2022-06,36,146.79,Dairy,B2B
14989,2022-07,56,211.36,Dairy,B2B
14989,2022-08,105,348.2,Dairy,B2B
14989,2022-09,76,284.92,Dairy,B2B
14989,2022-10,63,236.24,Dairy,B2B
14989,2022-11,139,479.96,Dairy,B2B
14989,2022-12,152,509.2000000000001,Dairy,B2B
14989,2023-01,59,273.05,Dairy,B2B
14989,2023-02,71,304.1,Dairy,B2B
14989,2023-03,107,458.83,Dairy,B2B
14989,2023-04,65,257.85,Dairy,B2B
14989,2023-05,20,97.65,Dairy,B2B
14989,2023-06,16,87.35,Dairy,B2B
14989,2023-07,861,2515.37,Dairy,B2B
14989,2023-08,18,103.35,Dairy,B2B
14989,2023-09,20,101.65,Dairy,B2B
14989,2023-10,30,147.35,Dairy,B2B
14989,2023-11,700,2034.52,Dairy,B2B
14989,2023-12,264,937.26,Dairy,B2B
14989,2024-01,56,306.65,Dairy,B2B
14989,2024-02,114,325.66,Dairy,B2B
14989,2024-03,36,144.0,Dairy,B2B
14989,2024-04,34,136.0,Dairy,B2B
14989,2024-05,107,327.56,Dairy,B2B
14989,2019-01,4,13.44,Dairy,Ecomm
14989,2019-02,3,10.08,Dairy,Ecomm
14989,2019-08,1,3.36,Dairy,Ecomm
14989,2019-09,2,6.72,Dairy,Ecomm
14989,2019-12,3,10.08,Dairy,Ecomm
14989,2020-03,37,104.13,Dairy,Ecomm
14989,2020-04,109,342.35,Dairy,Ecomm
14989,2020-05,36,118.58,Dairy,Ecomm
14989,2020-06,95,318.96,Dairy,Ecomm
14989,2020-07,34,112.64,Dairy,Ecomm
14989,2020-08,12,40.32,Dairy,Ecomm
14989,2020-09,46,154.03,Dairy,Ecomm
14989,2020-10,18,57.96,Dairy,Ecomm
14989,2020-11,52,171.91,Dairy,Ecomm
14989,2020-12,50,184.21,Dairy,Ecomm
14989,2021-01,40,146.58,Dairy,Ecomm
14989,2021-02,12,43.52,Dairy,Ecomm
14989,2021-03,28,101.67,Dairy,Ecomm
14989,2021-04,30,108.14,Dairy,Ecomm
14989,2021-05,24,70.60000000000001,Dairy,Ecomm
14989,2021-06,81,271.69,Dairy,Ecomm
14989,2021-07,59,204.76,Dairy,Ecomm
14989,2021-08,41,149.53,Dairy,Ecomm
14989,2021-09,25,92.63,Dairy,Ecomm
14989,2021-10,30,110.36,Dairy,Ecomm
14989,2021-11,52,191.88,Dairy,Ecomm
14989,2021-12,126,450.79,Dairy,Ecomm
14989,2022-01,57,187.21,Dairy,Ecomm
14989,2022-02,33,114.98,Dairy,Ecomm
14989,2022-03,31,114.32,Dairy,Ecomm
14989,2022-04,33,121.66,Dairy,Ecomm
14989,2022-05,13,48.05,Dairy,Ecomm
14989,2022-06,8,29.43,Dairy,Ecomm
14989,2022-07,10,40.05,Dairy,Ecomm
14989,2022-08,17,73.67,Dairy,Ecomm
14989,2022-09,18,77.7,Dairy,Ecomm
14989,2022-10,21,89.78,Dairy,Ecomm
14989,2022-11,29,122.79,Dairy,Ecomm
14989,2022-12,50,218.28,Dairy,Ecomm
14989,2023-01,38,168.01000000000002,Dairy,Ecomm
14989,2023-02,11,47.38,Dairy,Ecomm
14989,2023-03,21,92.23,Dairy,Ecomm
14989,2023-04,8,35.24,Dairy,Ecomm
14989,2023-05,11,48.57000000000001,Dairy,Ecomm
14989,2023-06,4,16.71,Dairy,Ecomm
14989,2023-07,24,104.48,Dairy,Ecomm
14989,2023-08,7,30.51,Dairy,Ecomm
14989,2023-09,11,49.86,Dairy,Ecomm
14989,2023-10,9,39.86,Dairy,Ecomm
14989,2023-11,28,126.17,Dairy,Ecomm
14989,2023-12,42,189.85,Dairy,Ecomm
14989,2024-01,50,224.06,Dairy,Ecomm
14989,2024-02,14,62.6,Dairy,Ecomm
14989,2024-03,30,133.8,Dairy,Ecomm
14989,2024-04,10,45.76,Dairy,Ecomm
14989,2024-05,4,18.36,Dairy,Ecomm
14989,2019-08,1,0.0,Dairy,Export_Re-Export
14989,2020-06,4,16.0,Dairy,Export_Re-Export
14989,2021-12,12,22.8,Dairy,Export_Re-Export
14989,2022-04,4,7.8,Dairy,Export_Re-Export
14989,2022-10,20,72.0,Dairy,Export_Re-Export
14989,2022-11,1,0.0,Dairy,Export_Re-Export
14989,2023-02,1,0.0,Dairy,Export_Re-Export
14989,2023-04,1,0.0,Dairy,Export_Re-Export
14989,2023-06,7,19.25,Dairy,Export_Re-Export
14989,2023-07,15,41.25,Dairy,Export_Re-Export
14989,2023-08,8,22.0,Dairy,Export_Re-Export
14989,2023-09,11,27.5,Dairy,Export_Re-Export
14989,2023-10,14,50.400000000000006,Dairy,Export_Re-Export
14989,2023-11,8,28.8,Dairy,Export_Re-Export
14989,2023-12,42,150.2,Dairy,Export_Re-Export
14989,2024-03,2,2.6,Dairy,Export_Re-Export
14989,2024-05,1,3.6,Dairy,Export_Re-Export
14989,2018-12,164,529.59,Dairy,Retail
14989,2019-01,2224,7079.59,Dairy,Retail
14989,2019-02,750,2409.36,Dairy,Retail
14989,2019-03,1016,3245.18,Dairy,Retail
14989,2019-04,1011,3240.98,Dairy,Retail
14989,2019-05,1504,4784.98,Dairy,Retail
14989,2019-06,933,2943.15,Dairy,Retail
14989,2019-07,903,2858.8,Dairy,Retail
14989,2019-08,1119,3569.77,Dairy,Retail
14989,2019-09,1142,3632.18,Dairy,Retail
14989,2019-10,1358,4306.01,Dairy,Retail
14989,2019-11,1294,4131.39,Dairy,Retail
14989,2019-12,2149,6845.38,Dairy,Retail
14989,2020-01,2142,6812.66,Dairy,Retail
14989,2020-02,1165,3728.94,Dairy,Retail
14989,2020-03,1558,4981.77,Dairy,Retail
14989,2020-04,1697,5694.11,Dairy,Retail
14989,2020-05,1323,4440.03,Dairy,Retail
14989,2020-06,1414,4742.65,Dairy,Retail
14989,2020-07,1441,4831.52,Dairy,Retail
14989,2020-08,1871,6251.66,Dairy,Retail
14989,2020-09,1739,5805.66,Dairy,Retail
14989,2020-10,1817,6078.45,Dairy,Retail
14989,2020-11,2481,8300.92,Dairy,Retail
14989,2020-12,3580,13295.25,Dairy,Retail
14989,2021-01,3639,13544.740000000002,Dairy,Retail
14989,2021-02,1976,7335.5,Dairy,Retail
14989,2021-03,1612,5988.660000000001,Dairy,Retail
14989,2021-04,1741,6467.0,Dairy,Retail
14989,2021-05,1833,6738.38,Dairy,Retail
14989,2021-06,1755,6424.6,Dairy,Retail
14989,2021-07,1757,6459.04,Dairy,Retail
14989,2021-08,1769,6499.99,Dairy,Retail
14989,2021-09,1582,5836.06,Dairy,Retail
14989,2021-10,1809,6671.02,Dairy,Retail
14989,2021-11,2224,8209.45,Dairy,Retail
14989,2021-12,3507,12948.71,Dairy,Retail
14989,2022-01,3029,11205.72,Dairy,Retail
14989,2022-02,1052,3879.46,Dairy,Retail
14989,2022-03,1596,5874.3,Dairy,Retail
14989,2022-04,2094,7716.56,Dairy,Retail
14989,2022-05,1387,5077.49,Dairy,Retail
14989,2022-06,1199,4398.39,Dairy,Retail
14989,2022-07,988,3933.69,Dairy,Retail
14989,2022-08,1290,5692.97,Dairy,Retail
14989,2022-09,1100,4782.66,Dairy,Retail
14989,2022-10,1277,5501.58,Dairy,Retail
14989,2022-11,1497,6590.4800000000005,Dairy,Retail
14989,2022-12,2547,11203.76,Dairy,Retail
14989,2023-01,2127,9238.33,Dairy,Retail
14989,2023-02,839,3662.980000000001,Dairy,Retail
14989,2023-03,1064,4604.29,Dairy,Retail
14989,2023-04,1529,6667.780000000001,Dairy,Retail
14989,2023-05,967,4139.070000000001,Dairy,Retail
14989,2023-06,864,3792.500000000001,Dairy,Retail
14989,2023-07,930,4048.66,Dairy,Retail
14989,2023-08,1093,4758.54,Dairy,Retail
14989,2023-09,1163,5188.03,Dairy,Retail
14989,2023-10,969,4327.42,Dairy,Retail
14989,2023-11,1344,6040.99,Dairy,Retail
14989,2023-12,1986,8895.2,Dairy,Retail
14989,2024-01,2394,10645.32,Dairy,Retail
14989,2024-02,1158,5147.21,Dairy,Retail
14989,2024-03,1305,5829.31,Dairy,Retail
14989,2024-04,1014,4481.14,Dairy,Retail
14989,2024-05,531,2354.65,Dairy,Retail
15001,2018-09,9,24.75,Dairy,B2B
15001,2019-01,300,754.25,Dairy,B2B
15001,2019-02,626,1386.3,Dairy,B2B
15001,2019-03,312,809.2,Dairy,B2B
15001,2019-04,770,1906.9,Dairy,B2B
15001,2019-05,1575,3964.81,Dairy,B2B
15001,2019-06,582,1494.7,Dairy,B2B
15001,2019-07,475,1221.05,Dairy,B2B
15001,2019-08,368,972.0,Dairy,B2B
15001,2019-09,646,1708.35,Dairy,B2B
15001,2019-10,518,1338.15,Dairy,B2B
15001,2019-11,685,1787.3,Dairy,B2B
15001,2019-12,1223,3135.05,Dairy,B2B
15001,2020-01,914,2396.7,Dairy,B2B
15001,2020-02,430,1128.75,Dairy,B2B
15001,2020-03,302,790.7,Dairy,B2B
15001,2020-04,334,890.1,Dairy,B2B
15001,2020-05,313,810.35,Dairy,B2B
15001,2020-06,347,917.25,Dairy,B2B
15001,2020-07,528,1388.75,Dairy,B2B
15001,2020-08,552,1401.25,Dairy,B2B
15001,2020-09,620,1651.0,Dairy,B2B
15001,2020-10,475,1265.25,Dairy,B2B
15001,2020-11,587,1573.7,Dairy,B2B
15001,2020-12,860,2290.5,Dairy,B2B
15001,2021-01,438,1177.5,Dairy,B2B
15001,2021-02,596,1522.05,Dairy,B2B
15001,2021-03,471,1180.25,Dairy,B2B
15001,2021-04,549,1434.65,Dairy,B2B
15001,2021-05,562,1487.75,Dairy,B2B
15001,2021-06,530,1404.0,Dairy,B2B
15001,2021-07,515,1381.0,Dairy,B2B
15001,2021-08,619,1601.25,Dairy,B2B
15001,2021-09,711,1905.65,Dairy,B2B
15001,2021-10,972,2567.0,Dairy,B2B
15001,2021-11,775,2062.0,Dairy,B2B
15001,2021-12,1212,3126.1,Dairy,B2B
15001,2022-02,63,166.25,Dairy,B2B
15001,2022-03,54,141.5,Dairy,B2B
15001,2022-06,244,581.62,Dairy,B2B
15001,2022-07,351,902.25,Dairy,B2B
15001,2022-08,642,1636.5,Dairy,B2B
15001,2022-09,571,1495.5,Dairy,B2B
