train_data_end,train_data_start,horizon,sku,year_month,final_perdiction,Channel,forecast_month,NetWeight,H1,H2,H3,H4,H5,CrossPlantStatus,LeadTime,ServiceLevel,MrpPurchaser,PdProductDescription,ServiceLevel_value,Standard_Dev,Variability,last_year_demand
2024-05-01,2018-07-01,1,53568,2024-06,97.92910735291608,B2B,2024-06,5.000,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 5KG,1.65,39.41712825663483,0.2198634998696722,97.0
2024-05-01,2018-07-01,2,53568,2024-07,103.933265962065,B2B,2024-07,5.000,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 5KG,1.65,39.41712825663483,0.2198634998696722,123.0
2024-05-01,2018-07-01,3,53568,2024-08,97.08647423283313,B2B,2024-08,5.000,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 5KG,1.65,39.41712825663483,0.2198634998696722,132.0
2024-05-01,2018-07-01,4,53568,2024-09,107.02468230105214,B2B,2024-09,5.000,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 5KG,1.65,39.41712825663483,0.2198634998696722,104.0
2024-05-01,2018-07-01,5,53568,2024-10,150.71090292928977,B2B,2024-10,5.000,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 5KG,1.65,39.41712825663483,0.2198634998696722,175.0
2024-05-01,2018-07-01,6,53568,2024-11,134.69910006522034,B2B,2024-11,5.000,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 5KG,1.65,39.41712825663483,0.2198634998696722,115.0
2024-05-01,2018-10-01,1,54110,2024-06,19.354724505555044,B2B,2024-06,0.400,Dairy,Clarified,Ghee,Others,,AC,5,0.95,ENLIM,GHEE PURE/QBB 400G,1.65,843.3843765844057,0.9508708133223659,67.0
2024-05-01,2018-10-01,2,54110,2024-07,102.37113778668618,B2B,2024-07,0.400,Dairy,Clarified,Ghee,Others,,AC,5,0.95,ENLIM,GHEE PURE/QBB 400G,1.65,843.3843765844057,0.9508708133223659,186.0
2024-05-01,2018-10-01,3,54110,2024-08,212.4890803015265,B2B,2024-08,0.400,Dairy,Clarified,Ghee,Others,,AC,5,0.95,ENLIM,GHEE PURE/QBB 400G,1.65,843.3843765844057,0.9508708133223659,453.0
2024-05-01,2018-10-01,4,54110,2024-09,178.05512158105415,B2B,2024-09,0.400,Dairy,Clarified,Ghee,Others,,AC,5,0.95,ENLIM,GHEE PURE/QBB 400G,1.65,843.3843765844057,0.9508708133223659,227.0
2024-05-01,2018-10-01,5,54110,2024-10,555.6309194310222,B2B,2024-10,0.400,Dairy,Clarified,Ghee,Others,,AC,5,0.95,ENLIM,GHEE PURE/QBB 400G,1.65,843.3843765844057,0.9508708133223659,321.0
2024-05-01,2018-10-01,6,54110,2024-11,621.5968787949747,B2B,2024-11,0.400,Dairy,Clarified,Ghee,Others,,AC,5,0.95,ENLIM,GHEE PURE/QBB 400G,1.65,843.3843765844057,0.9508708133223659,247.0
2024-05-01,2019-03-01,1,54137,2024-06,1465.9453484275152,B2B,2024-06,1.000,Dairy,Milk,Uht,Low Fat,,AC,7,0.95,HUICHING,MILK UHT LOW FAT 1.5%/MF 1L,1.65,2201.6916094978724,1.0250533593580051,1044.0
2024-05-01,2019-03-01,2,54137,2024-07,1516.077824367621,B2B,2024-07,1.000,Dairy,Milk,Uht,Low Fat,,AC,7,0.95,HUICHING,MILK UHT LOW FAT 1.5%/MF 1L,1.65,2201.6916094978724,1.0250533593580051,3866.0
2024-05-01,2019-03-01,3,54137,2024-08,1728.7208091742737,B2B,2024-08,1.000,Dairy,Milk,Uht,Low Fat,,AC,7,0.95,HUICHING,MILK UHT LOW FAT 1.5%/MF 1L,1.65,2201.6916094978724,1.0250533593580051,2268.0
2024-05-01,2019-03-01,4,54137,2024-09,1473.536205042562,B2B,2024-09,1.000,Dairy,Milk,Uht,Low Fat,,AC,7,0.95,HUICHING,MILK UHT LOW FAT 1.5%/MF 1L,1.65,2201.6916094978724,1.0250533593580051,1776.0
2024-05-01,2019-03-01,5,54137,2024-10,1003.315839281158,B2B,2024-10,1.000,Dairy,Milk,Uht,Low Fat,,AC,7,0.95,HUICHING,MILK UHT LOW FAT 1.5%/MF 1L,1.65,2201.6916094978724,1.0250533593580051,1608.0
2024-05-01,2019-03-01,6,54137,2024-11,987.4073042291044,B2B,2024-11,1.000,Dairy,Milk,Uht,Low Fat,,AC,7,0.95,HUICHING,MILK UHT LOW FAT 1.5%/MF 1L,1.65,2201.6916094978724,1.0250533593580051,2448.0
2024-05-01,2019-01-01,1,54667,2024-06,1528.2712187413415,B2B,2024-06,1.000,Dairy,Butter Compound,Salted,Others,,AC,113,0.95,ENLIM,BUTLER SELECTION SALTED/FLECHARD 1KG,1.65,392.73582299895514,0.25761277188817144,1434.0
2024-05-01,2019-01-01,2,54667,2024-07,1528.2712532656162,B2B,2024-07,1.000,Dairy,Butter Compound,Salted,Others,,AC,113,0.95,ENLIM,BUTLER SELECTION SALTED/FLECHARD 1KG,1.65,392.73582299895514,0.25761277188817144,1114.0
2024-05-01,2019-01-01,3,54667,2024-08,1528.2712247853028,B2B,2024-08,1.000,Dairy,Butter Compound,Salted,Others,,AC,113,0.95,ENLIM,BUTLER SELECTION SALTED/FLECHARD 1KG,1.65,392.73582299895514,0.25761277188817144,1554.0
2024-05-01,2019-01-01,4,54667,2024-09,1528.2712292768688,B2B,2024-09,1.000,Dairy,Butter Compound,Salted,Others,,AC,113,0.95,ENLIM,BUTLER SELECTION SALTED/FLECHARD 1KG,1.65,392.73582299895514,0.25761277188817144,851.0
2024-05-01,2019-01-01,5,54667,2024-10,1841.1987338467984,B2B,2024-10,1.000,Dairy,Butter Compound,Salted,Others,,AC,113,0.95,ENLIM,BUTLER SELECTION SALTED/FLECHARD 1KG,1.65,392.73582299895514,0.25761277188817144,1563.0
2024-05-01,2019-01-01,6,54667,2024-11,1841.1987338467984,B2B,2024-11,1.000,Dairy,Butter Compound,Salted,Others,,AC,113,0.95,ENLIM,BUTLER SELECTION SALTED/FLECHARD 1KG,1.65,392.73582299895514,0.25761277188817144,1104.0
2024-05-01,2018-08-01,1,55973,2024-06,1013.9893750148176,B2B,2024-06,1.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 1KG,1.65,2710.9901801125484,0.35458916427472437,5245.0
2024-05-01,2018-08-01,2,55973,2024-07,629.6867165832866,B2B,2024-07,1.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 1KG,1.65,2710.9901801125484,0.35458916427472437,5556.0
2024-05-01,2018-08-01,3,55973,2024-08,1335.7358935069285,B2B,2024-08,1.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 1KG,1.65,2710.9901801125484,0.35458916427472437,5764.0
2024-05-01,2018-08-01,4,55973,2024-09,1461.5980242849291,B2B,2024-09,1.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 1KG,1.65,2710.9901801125484,0.35458916427472437,6546.0
2024-05-01,2018-08-01,5,55973,2024-10,2588.6033661244064,B2B,2024-10,1.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 1KG,1.65,2710.9901801125484,0.35458916427472437,6478.0
2024-05-01,2018-08-01,6,55973,2024-11,2888.1442105889787,B2B,2024-11,1.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 1KG,1.65,2710.9901801125484,0.35458916427472437,7933.0
2024-05-01,2018-07-01,1,55974,2024-06,310.14533286852475,B2B,2024-06,0.100,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 100G,1.65,478.737663026422,0.433639187523933,13.0
2024-05-01,2018-07-01,2,55974,2024-07,275.1722488930145,B2B,2024-07,0.100,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 100G,1.65,478.737663026422,0.433639187523933,8.0
2024-05-01,2018-07-01,3,55974,2024-08,240.199170116141,B2B,2024-08,0.100,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 100G,1.65,478.737663026422,0.433639187523933,
2024-05-01,2018-07-01,4,55974,2024-09,262.83238165430544,B2B,2024-09,0.100,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 100G,1.65,478.737663026422,0.433639187523933,83.0
2024-05-01,2018-07-01,5,55974,2024-10,202.61971830985925,B2B,2024-10,0.100,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 100G,1.65,478.737663026422,0.433639187523933,11.0
2024-05-01,2018-07-01,6,55974,2024-11,202.61971830985925,B2B,2024-11,0.100,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 100G,1.65,478.737663026422,0.433639187523933,3.0
2024-05-01,2019-01-01,1,55975,2024-06,72.35536514556503,B2B,2024-06,1.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED PORTION/FLECHARD 10G,1.65,61.01824863650764,0.5337495507042307,48.0
2024-05-01,2019-01-01,2,55975,2024-07,59.90018813163099,B2B,2024-07,1.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED PORTION/FLECHARD 10G,1.65,61.01824863650764,0.5337495507042307,120.0
2024-05-01,2019-01-01,3,55975,2024-08,57.35908424186998,B2B,2024-08,1.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED PORTION/FLECHARD 10G,1.65,61.01824863650764,0.5337495507042307,85.0
2024-05-01,2019-01-01,4,55975,2024-09,89.74687560015602,B2B,2024-09,1.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED PORTION/FLECHARD 10G,1.65,61.01824863650764,0.5337495507042307,153.0
2024-05-01,2019-01-01,5,55975,2024-10,78.61295334571028,B2B,2024-10,1.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED PORTION/FLECHARD 10G,1.65,61.01824863650764,0.5337495507042307,65.0
2024-05-01,2019-01-01,6,55975,2024-11,78.59772439595353,B2B,2024-11,1.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED PORTION/FLECHARD 10G,1.65,61.01824863650764,0.5337495507042307,72.0
2024-05-01,2019-01-01,1,56395,2024-06,20.07190682001705,B2B,2024-06,10.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 10KG,1.65,19.6771441017237,0.6195574339333659,48.0
2024-05-01,2019-01-01,2,56395,2024-07,11.081216082122092,B2B,2024-07,10.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 10KG,1.65,19.6771441017237,0.6195574339333659,19.0
2024-05-01,2019-01-01,3,56395,2024-08,7.774932876518909,B2B,2024-08,10.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 10KG,1.65,19.6771441017237,0.6195574339333659,24.0
2024-05-01,2019-01-01,4,56395,2024-09,10.82665202393824,B2B,2024-09,10.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 10KG,1.65,19.6771441017237,0.6195574339333659,36.0
2024-05-01,2019-01-01,5,56395,2024-10,6.759174830926801,B2B,2024-10,10.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 10KG,1.65,19.6771441017237,0.6195574339333659,37.0
2024-05-01,2019-01-01,6,56395,2024-11,5.892742749420625,B2B,2024-11,10.000,Dairy,Butter,Unsalted,Lactic,,AC,113,0.95,ENLIM,BUTTER UNSALTED/FLECHARD 10KG,1.65,19.6771441017237,0.6195574339333659,43.0
2024-05-01,2018-07-01,1,57095,2024-06,3551.637146053571,B2B,2024-06,1.000,Dairy,Milk,Uht,Full Cream,,AC,113,0.95,HUICHING,MILK UHT FULL CREAM 3.5%/CONAPROLE 1L,1.65,14318.58275959368,0.930870967967177,2428.0
2024-05-01,2018-07-01,2,57095,2024-07,4037.8847380372654,B2B,2024-07,1.000,Dairy,Milk,Uht,Full Cream,,AC,113,0.95,HUICHING,MILK UHT FULL CREAM 3.5%/CONAPROLE 1L,1.65,14318.58275959368,0.930870967967177,
2024-05-01,2018-07-01,3,57095,2024-08,3112.653664933081,B2B,2024-08,1.000,Dairy,Milk,Uht,Full Cream,,AC,113,0.95,HUICHING,MILK UHT FULL CREAM 3.5%/CONAPROLE 1L,1.65,14318.58275959368,0.930870967967177,
2024-05-01,2018-07-01,4,57095,2024-09,4274.927201933533,B2B,2024-09,1.000,Dairy,Milk,Uht,Full Cream,,AC,113,0.95,HUICHING,MILK UHT FULL CREAM 3.5%/CONAPROLE 1L,1.65,14318.58275959368,0.930870967967177,12.0
2024-05-01,2018-07-01,5,57095,2024-10,14491.672990055951,B2B,2024-10,1.000,Dairy,Milk,Uht,Full Cream,,AC,113,0.95,HUICHING,MILK UHT FULL CREAM 3.5%/CONAPROLE 1L,1.65,14318.58275959368,0.930870967967177,24.0
2024-05-01,2018-07-01,6,57095,2024-11,15703.628208119346,B2B,2024-11,1.000,Dairy,Milk,Uht,Full Cream,,AC,113,0.95,HUICHING,MILK UHT FULL CREAM 3.5%/CONAPROLE 1L,1.65,14318.58275959368,0.930870967967177,120.0
2024-05-01,2018-07-01,1,58536,2024-06,86.08795717405326,B2B,2024-06,0.500,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 500G,1.65,360.4621709232006,0.40715466828175184,98.0
2024-05-01,2018-07-01,2,58536,2024-07,109.5947580430465,B2B,2024-07,0.500,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 500G,1.65,360.4621709232006,0.40715466828175184,156.0
2024-05-01,2018-07-01,3,58536,2024-08,104.30532715262868,B2B,2024-08,0.500,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 500G,1.65,360.4621709232006,0.40715466828175184,186.0
2024-05-01,2018-07-01,4,58536,2024-09,120.07112964007224,B2B,2024-09,0.500,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 500G,1.65,360.4621709232006,0.40715466828175184,140.0
2024-05-01,2018-07-01,5,58536,2024-10,106.20511521079254,B2B,2024-10,0.500,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 500G,1.65,360.4621709232006,0.40715466828175184,94.0
2024-05-01,2018-07-01,6,58536,2024-11,119.85351653648696,B2B,2024-11,0.500,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 500G,1.65,360.4621709232006,0.40715466828175184,128.0
2024-05-01,2018-09-01,1,58537,2024-06,331.0078022785792,B2B,2024-06,0.500,Dairy,Dairy Powder,Skimmed Milk Powder,Others,,AC,1,0.95,ENLIM,MILK POWDER SKIMMED REDMAN 500G,1.65,157.7274231070805,0.19008800509434115,709.0
2024-05-01,2018-09-01,2,58537,2024-07,222.02847978450467,B2B,2024-07,0.500,Dairy,Dairy Powder,Skimmed Milk Powder,Others,,AC,1,0.95,ENLIM,MILK POWDER SKIMMED REDMAN 500G,1.65,157.7274231070805,0.19008800509434115,736.0
2024-05-01,2018-09-01,3,58537,2024-08,173.8770414351255,B2B,2024-08,0.500,Dairy,Dairy Powder,Skimmed Milk Powder,Others,,AC,1,0.95,ENLIM,MILK POWDER SKIMMED REDMAN 500G,1.65,157.7274231070805,0.19008800509434115,753.0
2024-05-01,2018-09-01,4,58537,2024-09,125.7256030889033,B2B,2024-09,0.500,Dairy,Dairy Powder,Skimmed Milk Powder,Others,,AC,1,0.95,ENLIM,MILK POWDER SKIMMED REDMAN 500G,1.65,157.7274231070805,0.19008800509434115,702.0
2024-05-01,2018-09-01,5,58537,2024-10,520.5236324852374,B2B,2024-10,0.500,Dairy,Dairy Powder,Skimmed Milk Powder,Others,,AC,1,0.95,ENLIM,MILK POWDER SKIMMED REDMAN 500G,1.65,157.7274231070805,0.19008800509434115,490.0
2024-05-01,2018-09-01,6,58537,2024-11,547.4640098492436,B2B,2024-11,0.500,Dairy,Dairy Powder,Skimmed Milk Powder,Others,,AC,1,0.95,ENLIM,MILK POWDER SKIMMED REDMAN 500G,1.65,157.7274231070805,0.19008800509434115,622.0
2024-05-01,2019-01-01,1,62239,2024-06,66.8692968253707,B2B,2024-06,0.200,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 200G,1.65,770.2812083908058,0.65546921984309,66.0
2024-05-01,2019-01-01,2,62239,2024-07,83.14661276963326,B2B,2024-07,0.200,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 200G,1.65,770.2812083908058,0.65546921984309,80.0
2024-05-01,2019-01-01,3,62239,2024-08,73.55609307261894,B2B,2024-08,0.200,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 200G,1.65,770.2812083908058,0.65546921984309,76.0
2024-05-01,2019-01-01,4,62239,2024-09,84.3797856089259,B2B,2024-09,0.200,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 200G,1.65,770.2812083908058,0.65546921984309,103.0
2024-05-01,2019-01-01,5,62239,2024-10,70.66125717734549,B2B,2024-10,0.200,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 200G,1.65,770.2812083908058,0.65546921984309,88.0
2024-05-01,2019-01-01,6,62239,2024-11,76.47985368466902,B2B,2024-11,0.200,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,1,0.95,ENLIM,MILK POWDER FULL CREAM REDMAN 200G,1.65,770.2812083908058,0.65546921984309,171.0
2024-05-01,2018-09-01,1,64458,2024-06,471.7120621841023,B2B,2024-06,1.000,Dairy,Cream Compound,Others,Others,,AC,50,0.95,ENLIM,WHIP & COOK(CREAM ALTERNATIVE)/REDMAN 1L,1.65,959.319538353445,0.5431176334715369,84.0
2024-05-01,2018-09-01,2,64458,2024-07,517.8545475738889,B2B,2024-07,1.000,Dairy,Cream Compound,Others,Others,,AC,50,0.95,ENLIM,WHIP & COOK(CREAM ALTERNATIVE)/REDMAN 1L,1.65,959.319538353445,0.5431176334715369,819.0
2024-05-01,2018-09-01,3,64458,2024-08,395.9884450546135,B2B,2024-08,1.000,Dairy,Cream Compound,Others,Others,,AC,50,0.95,ENLIM,WHIP & COOK(CREAM ALTERNATIVE)/REDMAN 1L,1.65,959.319538353445,0.5431176334715369,512.0
2024-05-01,2018-09-01,4,64458,2024-09,439.3421062707072,B2B,2024-09,1.000,Dairy,Cream Compound,Others,Others,,AC,50,0.95,ENLIM,WHIP & COOK(CREAM ALTERNATIVE)/REDMAN 1L,1.65,959.319538353445,0.5431176334715369,433.0
2024-05-01,2018-09-01,5,64458,2024-10,1342.0533444098942,B2B,2024-10,1.000,Dairy,Cream Compound,Others,Others,,AC,50,0.95,ENLIM,WHIP & COOK(CREAM ALTERNATIVE)/REDMAN 1L,1.65,959.319538353445,0.5431176334715369,378.0
2024-05-01,2018-09-01,6,64458,2024-11,1403.725581507966,B2B,2024-11,1.000,Dairy,Cream Compound,Others,Others,,AC,50,0.95,ENLIM,WHIP & COOK(CREAM ALTERNATIVE)/REDMAN 1L,1.65,959.319538353445,0.5431176334715369,616.0
2024-05-01,2019-07-01,1,64819,2024-06,96.65529671086723,B2B,2024-06,25.000,Dairy,Butter,Unsalted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER UNSALTED/GREENFIELDS 25KG,1.65,106.20009416191682,0.6164389027276342,57.0
2024-05-01,2019-07-01,2,64819,2024-07,144.2231805230243,B2B,2024-07,25.000,Dairy,Butter,Unsalted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER UNSALTED/GREENFIELDS 25KG,1.65,106.20009416191682,0.6164389027276342,60.0
2024-05-01,2019-07-01,3,64819,2024-08,148.83362054887598,B2B,2024-08,25.000,Dairy,Butter,Unsalted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER UNSALTED/GREENFIELDS 25KG,1.65,106.20009416191682,0.6164389027276342,98.0
2024-05-01,2019-07-01,4,64819,2024-09,98.76595309175346,B2B,2024-09,25.000,Dairy,Butter,Unsalted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER UNSALTED/GREENFIELDS 25KG,1.65,106.20009416191682,0.6164389027276342,68.0
2024-05-01,2019-07-01,5,64819,2024-10,154.61637285609075,B2B,2024-10,25.000,Dairy,Butter,Unsalted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER UNSALTED/GREENFIELDS 25KG,1.65,106.20009416191682,0.6164389027276342,73.0
2024-05-01,2019-07-01,6,64819,2024-11,156.95276664227308,B2B,2024-11,25.000,Dairy,Butter,Unsalted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER UNSALTED/GREENFIELDS 25KG,1.65,106.20009416191682,0.6164389027276342,118.0
2024-05-01,2019-08-01,1,64820,2024-06,0.0685746438992336,B2B,2024-06,25.000,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED/GREENFIELDS 25KG,1.65,27.388683794589326,0.9392552741628712,8.0
2024-05-01,2019-08-01,2,64820,2024-07,0.0685746438992336,B2B,2024-07,25.000,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED/GREENFIELDS 25KG,1.65,27.388683794589326,0.9392552741628712,25.0
2024-05-01,2019-08-01,3,64820,2024-08,0.0685746438992336,B2B,2024-08,25.000,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED/GREENFIELDS 25KG,1.65,27.388683794589326,0.9392552741628712,25.0
2024-05-01,2019-08-01,4,64820,2024-09,0.0685746438992336,B2B,2024-09,25.000,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED/GREENFIELDS 25KG,1.65,27.388683794589326,0.9392552741628712,22.0
2024-05-01,2019-08-01,5,64820,2024-10,0.0685746438992336,B2B,2024-10,25.000,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED/GREENFIELDS 25KG,1.65,27.388683794589326,0.9392552741628712,23.0
2024-05-01,2019-08-01,6,64820,2024-11,0.0685746438992336,B2B,2024-11,25.000,Dairy,Butter,Salted,Sweet Cream,,AC,113,0.95,ENLIM,BUTTER SALTED/GREENFIELDS 25KG,1.65,27.388683794589326,0.9392552741628712,25.0
2024-05-01,2018-07-01,1,65032,2024-06,6152.551678567558,B2B,2024-06,1.030,Dairy,Milk,Uht,Full Cream,,AC,113,0.95,HUICHING,MILK UHT FULL CREAM 3.5%/MILCOW 1L,1.65,14475.228746954801,0.4401788526202559,21540.0
2024-05-01,2018-07-01,2,65032,2024-07,5158.580073839687,B2B,2024-07,1.030,Dairy,Milk,Uht,Full Cream,,AC,113,0.95,HUICHING,MILK UHT FULL CREAM 3.5%/MILCOW 1L,1.65,14475.228746954801,0.4401788526202559,6145.0
2024-05-01,2018-07-01,3,65032,2024-08,3631.6058591339392,B2B,2024-08,1.030,Dairy,Milk,Uht,Full Cream,,AC,113,0.95,HUICHING,MILK UHT FULL CREAM 3.5%/MILCOW 1L,1.65,14475.228746954801,0.4401788526202559,40809.0
2024-05-01,2018-07-01,4,65032,2024-09,10848.594381478892,B2B,2024-09,1.030,Dairy,Milk,Uht,Full Cream,,AC,113,0.95,HUICHING,MILK UHT FULL CREAM 3.5%/MILCOW 1L,1.65,14475.228746954801,0.4401788526202559,47753.0
2024-05-01,2018-07-01,5,65032,2024-10,23049.02154642072,B2B,2024-10,1.030,Dairy,Milk,Uht,Full Cream,,AC,113,0.95,HUICHING,MILK UHT FULL CREAM 3.5%/MILCOW 1L,1.65,14475.228746954801,0.4401788526202559,42351.0
2024-05-01,2018-07-01,6,65032,2024-11,22280.96216598908,B2B,2024-11,1.030,Dairy,Milk,Uht,Full Cream,,AC,113,0.95,HUICHING,MILK UHT FULL CREAM 3.5%/MILCOW 1L,1.65,14475.228746954801,0.4401788526202559,39297.0
2024-05-01,2018-08-01,1,65033,2024-06,0.0012112745618329,B2B,2024-06,1.030,Dairy,Milk,Uht,Low Fat,,AC,113,0.95,HUICHING,MILK UHT LOW FAT 1.5%/MILCOW 1L,1.65,5284.45370465734,0.9637957790422217,7008.0
2024-05-01,2018-08-01,2,65033,2024-07,4.0672664952643965e-14,B2B,2024-07,1.030,Dairy,Milk,Uht,Low Fat,,AC,113,0.95,HUICHING,MILK UHT LOW FAT 1.5%/MILCOW 1L,1.65,5284.45370465734,0.9637957790422217,2412.0
2024-05-01,2018-08-01,3,65033,2024-08,1.723037471980951e-15,B2B,2024-08,1.030,Dairy,Milk,Uht,Low Fat,,AC,113,0.95,HUICHING,MILK UHT LOW FAT 1.5%/MILCOW 1L,1.65,5284.45370465734,0.9637957790422217,
2024-05-01,2018-08-01,4,65033,2024-09,3.908881866262975e-15,B2B,2024-09,1.030,Dairy,Milk,Uht,Low Fat,,AC,113,0.95,HUICHING,MILK UHT LOW FAT 1.5%/MILCOW 1L,1.65,5284.45370465734,0.9637957790422217,
2024-05-01,2018-08-01,5,65033,2024-10,2737.208957305981,B2B,2024-10,1.030,Dairy,Milk,Uht,Low Fat,,AC,113,0.95,HUICHING,MILK UHT LOW FAT 1.5%/MILCOW 1L,1.65,5284.45370465734,0.9637957790422217,2.0
2024-05-01,2018-08-01,6,65033,2024-11,3004.195175225601,B2B,2024-11,1.030,Dairy,Milk,Uht,Low Fat,,AC,113,0.95,HUICHING,MILK UHT LOW FAT 1.5%/MILCOW 1L,1.65,5284.45370465734,0.9637957790422217,
2024-05-01,2019-01-01,1,65232,2024-06,16.781718298649785,B2B,2024-06,25.000,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,23,0.95,ENLIM,MILK POWDER FULL CREAM/OPEN COUNTRY 25KG,1.65,40.8545387115475,0.8250108786661449,
2024-05-01,2019-01-01,2,65232,2024-07,26.357950847357305,B2B,2024-07,25.000,Dairy,Dairy Powder,Full Cream Milk Pwdr,Others,,AC,23,0.95,ENLIM,MILK POWDER FULL CREAM/OPEN COUNTRY 25KG,1.65,40.8545387115475,0.8250108786661449,
